,post_id,post_text,time,reaction_count,comments,shares,post_url,page_url,like,love,haha,wow,care,angry,sad,images_cnt
29,587203202870866,"מזל טוב לשירי מימון המושלמת שבהיריון שלישי❤️
ברשותכם אכתוב את כל בדיחות הקרש הדלוחות שלי בנושא ובכך נסיים
שלושה ילדים חחח זה השקט שלא נשאר
מעניין אם גם היא תשיר בבת מצווה את לאן שלא תלכי
לזכור בחדר הלידה נשימה נשימה
איזה כיף לא לפחד מימי הורים כי אמא אומרת שיותר טוב לסלוח
אם הילדים נוגעים עם הרגליים ברצפה כשאת שוטפת אפשר לצעוק עליהם אני למעלה עכשיו הפסקתי ליפול
איך אוספים את הילדים מהגן כשאת כעיוורת לאור היום
זהו סליחה הלכתי ביי שירי אוהבת אותך",2022-08-01 19:24:34,4623,250,11,https://facebook.com/hapshuta/posts/587203202870866,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRW4LJWBiVeGTfo7ghILvib6glpI-g_93pnF445JfffrVsgN8L-4krk4CFmqD-bAeojs4jwUJqLfnZzMnCgR97zKyeHb62P2T0yrlI_xDeD6LBXFqbIXbt9WttPMph7bpQB029vs80cnGpTr_54Yo0_dGJfPttoe2muvT5ljk4omuDTvuWUxDAjirNA_vM5cUl&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_PF\,3672,57,889,0,5,0,0,1
30,587159026208617,אני אחרי 5 דקות בחדר כושר מחליטה ללכת הביתה כי זו לא הכמות זו האיכות,2022-08-01 18:04:31,1924,359,10,https://facebook.com/hapshuta/posts/587159026208617,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRRX_OAMujHF7TypSKyi07REsHhrxGdV7PzkHsLv6DfxMFpzooc3QT5LvGffWzsTVn6DSj_xrdtQMu5UcXM7w72W_W8SH9LOXK34KVH1wgpdq-or71K6RFzVqiwm1YkmWNfjJpkcyLfKRDTonq9maPIygrWTCCOcXx8rWVVM-LtPyKotaoK4oO0ydL78CezAiz&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_e1\,1516,6,402,0,0,0,0,1
31,586969526227567,"אמא שלי ואחותי: רבות פיצוצים
אני הבת המועדפת:",2022-08-01 11:57:10,1917,330,7,https://facebook.com/hapshuta/posts/586969526227567,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRRX_OAMujHF7TypSKyi07REsHhrxGdV7PzkHsLv6DfxMFpzooc3QT5LvGffWzsTVn6DSj_xrdtQMu5UcXM7w72W_W8SH9LOXK34KVH1wgpdq-or71K6RFzVqiwm1YkmWNfjJpkcyLfKRDTonq9maPIygrWTCCOcXx8rWVVM-LtPyKotaoK4oO0ydL78CezAiz&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_e1\,1512,4,401,0,0,0,0,1
32,586913166233203,ההדחה של דיאן - לסיכום,2022-08-01 09:48:51,2134,220,13,https://facebook.com/hapshuta/posts/586913166233203,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRRX_OAMujHF7TypSKyi07REsHhrxGdV7PzkHsLv6DfxMFpzooc3QT5LvGffWzsTVn6DSj_xrdtQMu5UcXM7w72W_W8SH9LOXK34KVH1wgpdq-or71K6RFzVqiwm1YkmWNfjJpkcyLfKRDTonq9maPIygrWTCCOcXx8rWVVM-LtPyKotaoK4oO0ydL78CezAiz&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_e1\,1445,9,679,1,0,0,0,0
33,586661956258324,"אני חייבת סליחה למישהי
ועדיף מאוחר מאשר לעולם לא
אלה איילון את אחלה",2022-08-01 00:05:53,7131,361,17,https://facebook.com/hapshuta/posts/586661956258324,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRRX_OAMujHF7TypSKyi07REsHhrxGdV7PzkHsLv6DfxMFpzooc3QT5LvGffWzsTVn6DSj_xrdtQMu5UcXM7w72W_W8SH9LOXK34KVH1wgpdq-or71K6RFzVqiwm1YkmWNfjJpkcyLfKRDTonq9maPIygrWTCCOcXx8rWVVM-LtPyKotaoK4oO0ydL78CezAiz&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_e1\,5383,13,1723,7,5,0,0,0
34,586624689595384,"ערב טוב ומבורך עם ישראל,
יהודים, אחים, לוחמים, דתיים, חילונים, גברים, נשים, אשכנזים, מזרחים, להט״ב וכו׳ אנחנו הרבה קבוצות
אני גאה לומר אנחנו בשלים לבחירות חמישיות
העם הנבחר יודע גם לבחור
הערב הודחה מבית האח הגדול דיאן שוורץ
ברוכה הבאה לעולם שבחוץ
בהצלחה את תצטרכי את זה
אין לך מושג מכלום אבל איך אני אגיד
לא היה איי איי איי ממי
יותר נקודות לשיפור מנקודות לשימור את מבינה
אולי עדיף לא לקרוא טוקבקים לא מומלץ בכלל למה להיות בטלפון כשאפשר לטייל בטבע החמניות פורחות עכשיו
אספר לך גם שיש דילים נפלאים בדקה התשעים
מה רע באיזה וויקנד או שנה באירופה עד שירגע
לא אכחיש אני שמחה שהודחת
בלי להפריז הצדק ניצח והוגוורטס ניצל
אבל כעת אני קוראת לעמי לשוב למקור השנאה המשותף הבסיסי ביותר שלנו: האחיות חדיד
וזו הפעם האחרונה שכתבתי על הגברת
נשבעת וכפי שלמדנו הפרק שבועות הן לא דבר של מה בכך
מקסימום תמיד אפשר להגיד לי פיפי חרטטנית ממציאה הכי לא קרה
בעזרת השם נתנאל יצא בעקבותיה והם יחיו באושר ועושר כמה שיותר רחוק מהפריים טיים
בנימה אופטימית זאת אני נמשכת לדרור
״גבר אלפא״ 🚩🥵
ביטחון עצמי שאפשר לבנות ממנו קניוני עזריאלי
ממי שמע קטע אני גם יפה גם טובה וגם נאמנה רוצה את המספר תרשום 052538164 תוסיף גם 8
בהצלחה לולבון אל תהיה בלתי
נ.ב: ברוכים הבאים לגן דינה
כולם מושכים לכולם בצמות
משה מאוהב בשרין שמאוהבת בשחף שמאוהב בטליה שגם אופק מאוהב בה וגם קאזם מאוהב בשחף ודנה מאוהבת בדניאל שגם אילנה מאוהבת בו והוא מאוהב בעצמו
כמה הורמונים מלא טסטוסטרון היוצרים של 90210 מבקשים את התסריט שלהם בחזרה
נ.ב 2: שרין יפה שלי יש בעולם שני מיליארד גברים באמת שיש לך עוד אופציות חוץ ממשה ושחף
לא בכוח חיים שלי את לא צריכה להתפשר
נ.ב 3: אלוהים אדירים בנוסף לקופאית ברכבת כמעט רופאה ומעצבת שיער דינה הייתה גם מורה? מרטין מורנינג באישה תימניה
נ.ב 4: אדון אופק מי שמך לומר לטליה שכולה תכלת יפה ממך פי ארבע
בדוק היית מהבנים שמדרגים בקבוצות דירוגים תמונות של בנות מ1-תברחי מהארץ פרצוף מזמרה עד 10-מושלמת לחלוק איתה לוקר ><
נ.ב 5: שחף מתפלל טליה נשבעת דינה מציאת שבועות מה קורה פה זה האח הגדול או מלגת נפש יהודי
נ.ב 6: לדעתי בסוף דוד יזכה
נ.ב 7: נא לשים ללירן את וואט מייקס יו ביוטיפול של וואן דיירקשן כשאני חסרת ביטחון אותי הוא מעצים
בשורות טובות
אבל הפעם באמת
בשורות טובות",2022-07-31 23:00:10,11230,1600,149,https://facebook.com/hapshuta/posts/586624689595384,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRRX_OAMujHF7TypSKyi07REsHhrxGdV7PzkHsLv6DfxMFpzooc3QT5LvGffWzsTVn6DSj_xrdtQMu5UcXM7w72W_W8SH9LOXK34KVH1wgpdq-or71K6RFzVqiwm1YkmWNfjJpkcyLfKRDTonq9maPIygrWTCCOcXx8rWVVM-LtPyKotaoK4oO0ydL78CezAiz&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_e1\,9094,104,2009,8,9,2,4,1
35,586574249600428,יש חגיגה אומרים בעיר מסיבה,2022-07-31 22:08:41,8751,918,121,https://facebook.com/hapshuta/posts/586574249600428,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRRX_OAMujHF7TypSKyi07REsHhrxGdV7PzkHsLv6DfxMFpzooc3QT5LvGffWzsTVn6DSj_xrdtQMu5UcXM7w72W_W8SH9LOXK34KVH1wgpdq-or71K6RFzVqiwm1YkmWNfjJpkcyLfKRDTonq9maPIygrWTCCOcXx8rWVVM-LtPyKotaoK4oO0ydL78CezAiz&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_e1\,7034,51,1651,9,5,1,0,0
36,586530906271429,"אני: אני אנצל את הזמן של הנסיעה ברכבת כדי ללמוד
אני ברכבת:",2022-07-31 21:14:02,5100,262,20,https://facebook.com/hapshuta/posts/586530906271429,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRRX_OAMujHF7TypSKyi07REsHhrxGdV7PzkHsLv6DfxMFpzooc3QT5LvGffWzsTVn6DSj_xrdtQMu5UcXM7w72W_W8SH9LOXK34KVH1wgpdq-or71K6RFzVqiwm1YkmWNfjJpkcyLfKRDTonq9maPIygrWTCCOcXx8rWVVM-LtPyKotaoK4oO0ydL78CezAiz&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_e1\,4254,16,829,0,0,0,1,1
37,586485106276009,"ממים מהפרק של האח הגדול
בשורות טובות",2022-07-31 20:16:09,2447,283,161,https://facebook.com/hapshuta/posts/586485106276009,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRRX_OAMujHF7TypSKyi07REsHhrxGdV7PzkHsLv6DfxMFpzooc3QT5LvGffWzsTVn6DSj_xrdtQMu5UcXM7w72W_W8SH9LOXK34KVH1wgpdq-or71K6RFzVqiwm1YkmWNfjJpkcyLfKRDTonq9maPIygrWTCCOcXx8rWVVM-LtPyKotaoK4oO0ydL78CezAiz&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_e1\,1786,9,650,0,2,0,0,8
38,586263232964863,"דניאל מתלבט בין אילנה לדנה
ומבחור בשם דניאל אני מצפה לדעת שאי אפשר לחלק שתיים באפס",2022-07-31 12:56:47,6225,559,102,https://facebook.com/hapshuta/posts/586263232964863,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRRX_OAMujHF7TypSKyi07REsHhrxGdV7PzkHsLv6DfxMFpzooc3QT5LvGffWzsTVn6DSj_xrdtQMu5UcXM7w72W_W8SH9LOXK34KVH1wgpdq-or71K6RFzVqiwm1YkmWNfjJpkcyLfKRDTonq9maPIygrWTCCOcXx8rWVVM-LtPyKotaoK4oO0ydL78CezAiz&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_e1\,4961,16,1238,8,2,0,0,0
39,585940306330489,"אוף הכול ציני אין לי כוח
הניסיון הדלוח של הפקת האח הגדול לצאת ערכית ומוסרית זה שיא השיאים ולעג לרש
תקשיבו בדיחות שואה הן דבר מבזה בטח בפריים טיים וגם בחיים האמיתיים בהנחה שאתם לא ילד בתול בכיתה ח׳ שמשחק במיינקראפט
אבל בואו
מדובר בדיירים שריססו בענק ״מי את בכלל?״ שברו ואזות החרימו דיירים אחרים כמעט הלכו מכות ועכשיו נזכרתם לקיים שיעור חינוך?? ✨בעשירי✨
מפרק אחד התוכנית תת רמה דוגמה מזעזעת לילדי ישראל ולא לטעות אני צופה בכל פרק מתה על ג׳אנק פוד טלוויזיוני ומבינה יפה מאוד שמה שאני רואה זה לא ברידג׳רטון
אבל בחייאת אחותכם אל תתיימרו למכור לי ערכים ומוסר כי עכשיו אתם באמת מרגיזים אותי
אם נחצה קו אדום ונחצה קו אדום אז תדיחו אותם אבל אל תבלבלו לי את המוח עם כמה אכפת לכם
ואפרופו תלונות להפקה אדון גיא זוארץ אני 👏 לא 👏 רוצה 👏 לדעת 👏 איך 👏 לשמור 👏 על 👏 עור 👏 הפנים 👏 שלי עזוב את הקמטים שלי בשקט
לרגע דיאן רצתה לצאת מהבית התרגשתי נעמדתי מחאתי כפיים ואז נתנאל שכנע אותה שלא
שב בשקט אתה
אם בבית קשה לכם להיות שנואים מה תעשו בחוץ מקווה שהחברים שנשארו לכם מכינים עבורכם אשרות שהייה בקנדה כי פה בישראל נגמר הסרט
שרין בעננים מרגישה בלה מדמדומים ביום חופתה
משה הוא מורה עם שגעון גדלות
המגדר שלו הוא מש״קית מקא״ם
אני מכבדת ובזה בו זמנית
בא להציל את שרין ועכשיו בא להציל גם את דיאן ונתנאל תסמונת מר מושיע
שמע חבוב אם התאהבת בשרין דרך המסך אז אתה אמור להיות מודע לאנשים שהם דיאן ונתנאל אז מה באת לעזרתם תתבייש לך
גם כן צדיק אומות תודה רבה אבל לא תודה
שרין יפה שלי שרופה עלייך אבל תעשי לי טובה אם שחף ירצה אותך את לא תרוצי לזרועותיו? נו באמת
נ ו ב א מ ת
ואני אגוז מקדמיה
הנתק מטים רוקט עושה לבר טוב
והחיבור שלה עם ריוואה מעצים אותי באופן אישי
אל תטעו לאור התנהגותה עד הלום היא חד משמעית על תנאי אצלי אבל אני מאמינה לה שהיא רצתה להאמין שיש בדיאן ונתנאל טוב ואיך אמרה יהב גילתה שלא
אני לא ישי ריבו לא ממהרת למחול וסלוח
כשמחרימים אותה אני לא יכולה שלא לזכור שהיא ניסתה בעצמה להחרים את טליה שכולה תכלת ושכעת היא אוכלת את שניצל התירס שהיא חיממה במיקרו בעצמה
אבל אני נותנת צ׳אנס
דיאן ונתנאל רוצים לעשות על בר בידיאס הם פשוט כל הזמן מחפשים שפל חדש לרדת אליו
חולה על זה שכל הבית נגדם תמשיכו כך
כל הפרק בסימן סידורי מיטות וייב של טיול שנתי
אילנה חייאתי אני אוהבת אותך בכל ליבי אבל מה את בכלל מבזבזת דמעות על הילדון הזה הכנרת מתייבשת
במקום להילחם עלייך מבקש חיבוק לך תראה חיבוקי עם יעל אבקסיס
עאלק אומר לה אני המתנה הכי גדולה שלך בבית איבכי עליכ לך תבדוק אם אני בשירותים
לא ראוי לאדמה שעליה אילנה דורכת עם עקב הסטילטו
שחף וטליה שכולה תכלת אהובים שלי לא הבנתי על מה רבתם ולא אכפת לי אבל תפסיקו
אתם נועדתם לחופה בחוות רונית וכל המתח המיני הזה משבש אתכם נא להפסיק לירות בתוך הנגמ״ש
נ.ב: דנה יא זוממת מחכה שאילנה תודח פיפי חרטטנית ממציאה הכי לא קרה
גברתי את חיה בסטורי כי את תודחי כל כך הרבה זמן לפני אילנה שישכחו שהיית בבית אל תעצבני אותי
נ.ב 2: עונה קודמת - דייר צעק בקול רם והוא יודח מהבית😡💪
עונה נוכחית - לאור הרצח שאירע הזמנו מרצה שיסביר למה אסור לרצוח😘🥰
נ.ב 3: לדעתי דוד רצה להירשם למאסטר שף והתבלבל בטופס
בשורות טובות",2022-07-31 00:06:56,5558,732,24,https://facebook.com/hapshuta/posts/585940306330489,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRRX_OAMujHF7TypSKyi07REsHhrxGdV7PzkHsLv6DfxMFpzooc3QT5LvGffWzsTVn6DSj_xrdtQMu5UcXM7w72W_W8SH9LOXK34KVH1wgpdq-or71K6RFzVqiwm1YkmWNfjJpkcyLfKRDTonq9maPIygrWTCCOcXx8rWVVM-LtPyKotaoK4oO0ydL78CezAiz&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_e1\,4199,49,1303,1,5,0,1,1
40,585895416334978,חשוב,2022-07-30 22:45:58,6551,325,95,https://facebook.com/hapshuta/posts/585895416334978,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRwWeKvcxm7Q8ObMDx3EXdEAye7_iz1wLfMKA2g2bPVCjOrwVSbKqh8AXzGlE-WgaovYDWKv-A2FIfOOJ7Q-C7MBabEdKQn9oarEH6RtooV0C96UkVIzqYhTfA2qPKNf4bo5Ieed3i8niGhBFXLr1FiDZ8H32Koss_pbqGVQvCC-qARfUerJZipVIhsenPl56S&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_Ta\,5539,38,963,3,8,0,0,1
41,585887066335813,אני אחרי שליטפתי כלב ברחוב והוא הלך,2022-07-30 22:28:05,3383,449,60,https://facebook.com/hapshuta/posts/585887066335813,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRwWeKvcxm7Q8ObMDx3EXdEAye7_iz1wLfMKA2g2bPVCjOrwVSbKqh8AXzGlE-WgaovYDWKv-A2FIfOOJ7Q-C7MBabEdKQn9oarEH6RtooV0C96UkVIzqYhTfA2qPKNf4bo5Ieed3i8niGhBFXLr1FiDZ8H32Koss_pbqGVQvCC-qARfUerJZipVIhsenPl56S&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_Ta\,2734,9,631,0,7,0,2,1
42,585820993009087,אם דיירי האח הגדול היו שירי פסטיגל,2022-07-30 20:51:14,3610,1400,89,https://facebook.com/hapshuta/posts/585820993009087,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRwWeKvcxm7Q8ObMDx3EXdEAye7_iz1wLfMKA2g2bPVCjOrwVSbKqh8AXzGlE-WgaovYDWKv-A2FIfOOJ7Q-C7MBabEdKQn9oarEH6RtooV0C96UkVIzqYhTfA2qPKNf4bo5Ieed3i8niGhBFXLr1FiDZ8H32Koss_pbqGVQvCC-qARfUerJZipVIhsenPl56S&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_Ta\,2509,22,1077,2,0,0,0,0
43,585618143029372,כאשר הוא לא מתגלח,2022-07-30 14:49:29,3884,424,21,https://facebook.com/hapshuta/posts/585618143029372,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRwWeKvcxm7Q8ObMDx3EXdEAye7_iz1wLfMKA2g2bPVCjOrwVSbKqh8AXzGlE-WgaovYDWKv-A2FIfOOJ7Q-C7MBabEdKQn9oarEH6RtooV0C96UkVIzqYhTfA2qPKNf4bo5Ieed3i8niGhBFXLr1FiDZ8H32Koss_pbqGVQvCC-qARfUerJZipVIhsenPl56S&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_Ta\,2445,5,1423,7,1,1,2,0
